epoch,alpha,lr,loss,correct,acc,macro_f1,bacc,macro_auc,weighted_f1,cap_saturation_fraction_MRI,cap_saturation_fraction_PET,cap_saturation_fraction_ROI,mean_residual_shared_ratio_MRI,mean_residual_shared_ratio_PET,mean_residual_shared_ratio_ROI
128,1.0,0.008154522974444009,0.6477473974227905,49,0.8305084745762712,0.7945736434108528,0.8084997439836149,0.9576437993246142,0.831493890421758,0.0,0.0,0.0,0.006215382367372513,0.006870313547551632,0.004382047336548567
129,1.0,0.008122542953243656,0.6527001261711121,52,0.8813559322033898,0.8433346238224287,0.840757808499744,0.9751990605131523,0.8816774608424051,0.0,0.0,0.0,0.006548113655298948,0.007076288107782602,0.004548416472971439
130,1.0,0.008090352927813856,0.6360008716583252,53,0.8983050847457628,0.856845238095238,0.851510496671787,0.9755493987242714,0.8990466101694916,0.0,0.0,0.0,0.006048828829079866,0.0065320199355483055,0.004105278290808201
131,1.0,0.008057955098300092,0.6163289546966553,52,0.8813559322033898,0.8433346238224287,0.840757808499744,0.9731778785259261,0.8816774608424051,0.0,0.0,0.0,0.005508858244866133,0.0061663053929805756,0.00383915682323277
132,1.0,0.008025351679050973,0.5806444883346558,51,0.864406779661017,0.830005120327701,0.830005120327701,0.9701860109330398,0.864406779661017,0.0,0.0,0.0,0.005510509945452213,0.0062632812187075615,0.0039643896743655205
133,1.0,0.0079925448984669,0.5665634870529175,51,0.864406779661017,0.830005120327701,0.830005120327701,0.9576951062519824,0.864406779661017,0.0,0.0,0.0,0.005836747586727142,0.006428011227399111,0.004245177377015352
134,1.0,0.007959536998847744,0.5865188837051392,51,0.864406779661017,0.8297619047619048,0.8248847926267281,0.9553572724200908,0.8648305084745763,0.0,0.0,0.0,0.006040060892701149,0.007005208171904087,0.004504825919866562
135,1.0,0.007926330236239594,0.6193402409553528,51,0.864406779661017,0.8297619047619048,0.8248847926267281,0.9465376634307026,0.8648305084745763,0.0,0.0,0.0,0.0060631041415035725,0.006891681347042322,0.00458951061591506
136,1.0,0.00789292688028057,0.6012293696403503,51,0.864406779661017,0.830005120327701,0.830005120327701,0.9476897371634214,0.864406779661017,0.0,0.0,0.0,0.006241936702281237,0.00668039545416832,0.004615526180714369
137,1.0,0.00785932921404568,0.547287106513977,51,0.864406779661017,0.8297619047619048,0.8248847926267281,0.9315985372861434,0.8648305084745763,0.0,0.0,0.0,0.006589692551642656,0.00667560612782836,0.004723199177533388
138,1.0,0.007825539533890782,0.562545657157898,51,0.864406779661017,0.8297619047619048,0.8248847926267281,0.9293151198923694,0.8648305084745763,0.0,0.0,0.0,0.006916661746799946,0.006557402200996876,0.004874683916568756
139,1.0,0.007791560149295626,0.5804442167282104,50,0.847457627118644,0.8079625292740046,0.819252432155658,0.9032812593933137,0.8490321385570065,0.0,0.0,0.0,0.0071873851120471954,0.006827083881944418,0.005014518275856972
140,1.0,0.007757393382706014,0.5481151342391968,50,0.847457627118644,0.8079625292740046,0.819252432155658,0.8966263881374239,0.8490321385570065,0.0,0.0,0.0,0.007514753378927708,0.007074722088873386,0.005188888404518366
141,1.0,0.00772304156937506,0.5596057176589966,50,0.847457627118644,0.8079365079365078,0.8141321044546851,0.8968927695583044,0.8497982243744956,0.0,0.0,0.0,0.007919578813016415,0.00734642893075943,0.005428179632872343
142,1.0,0.00768850705720357,0.6049652695655823,49,0.8305084745762712,0.7940705128205128,0.7982590885816693,0.8931333710620638,0.8327221860060843,0.0,0.0,0.0,0.00811258889734745,0.007458484265953302,0.0055575985461473465
143,1.0,0.00765379220657958,0.6861331462860107,51,0.864406779661017,0.8214878922982778,0.830005120327701,0.8931079767242754,0.866611547471407,0.0,0.0,0.0,0.007997998967766762,0.007307466119527817,0.005479359067976475
144,1.0,0.007618899390217016,0.5474538803100586,50,0.847457627118644,0.8077384009587399,0.8243727598566307,0.8801413168985325,0.8479451220043004,0.0,0.0,0.0,0.007711243350058794,0.006980191916227341,0.005254882387816906
145,1.0,0.007583830992993526,0.6077941060066223,50,0.847457627118644,0.8077384009587399,0.8243727598566307,0.8819728187300342,0.8479451220043004,0.0,0.0,0.0,0.007538186386227608,0.006706156302243471,0.00510287843644619
146,1.0,0.007548589411787477,0.6852389574050903,52,0.8813559322033898,0.8432547246881978,0.8458781362007168,0.9052941493518744,0.8809746893516933,0.0,0.0,0.0,0.007544504012912512,0.00657355971634388,0.005068568047136068
147,1.0,0.007513177055314133,0.6116845011711121,52,0.8813559322033898,0.8432234432234432,0.8356374807987711,0.921891681229542,0.8821382007822687,0.0,0.0,0.0,0.007549895904958248,0.00665821461006999,0.005051733925938606
148,1.0,0.0074775963439610155,0.5733776092529297,53,0.8983050847457628,0.856845238095238,0.851510496671787,0.9353999141775032,0.8990466101694916,0.0,0.0,0.0,0.007520370185375214,0.0065862941555678844,0.004992987494915724
149,1.0,0.007441849709622487,0.5911855697631836,52,0.8813559322033898,0.8433346238224287,0.840757808499744,0.9365903385428004,0.8816774608424051,0.0,0.0,0.0,0.007392195984721184,0.006529194302856922,0.004834561143070459
150,1.0,0.007405939595533515,0.5750566124916077,51,0.864406779661017,0.8413064804662705,0.830005120327701,0.9442837863890494,0.8634365240593069,0.0,0.0,0.0,0.0072709606029093266,0.0064015500247478485,0.004595640581101179
151,1.0,0.007369868456102699,0.5961284637451172,48,0.8135593220338984,0.7769277474195507,0.7608806963645675,0.9334901563254704,0.8103362045012503,0.0,0.0,0.0,0.006922014523297548,0.00603539077565074,0.004328944720327854
152,1.0,0.0073336387567445056,0.5780950784683228,50,0.847457627118644,0.8025101513473607,0.7823860727086535,0.9342032707907072,0.8440039792030332,0.0,0.0,0.0,0.006558624561876059,0.0057953293435275555,0.0041137998923659325
153,1.0,0.007297252973710758,0.5552890300750732,50,0.847457627118644,0.815873015873016,0.8090117767537123,0.9277971603947835,0.8477183833116038,0.0,0.0,0.0,0.0063393376767635345,0.005579910706728697,0.0040940591134130955
154,1.0,0.007260713593921394,0.5488770008087158,48,0.8135593220338984,0.7811605516523549,0.7926267281105991,0.9216221902979118,0.8148559785125498,0.0,0.0,0.0,0.006290992256253958,0.005581059493124485,0.004060682840645313
155,1.0,0.007224023114794484,0.5638812184333801,48,0.8135593220338984,0.7810831426392068,0.8028673835125447,0.9211759755053474,0.8126284761276809,0.0,0.0,0.0,0.006494172848761082,0.005858077201992273,0.004224396776407957
156,1.0,0.00718718404407554,0.5456534624099731,49,0.8305084745762712,0.7943805874840356,0.8136200716845877,0.9278448395596103,0.8303136567309565,0.0,0.0,0.0,0.006278006825596094,0.00542079983279109,0.004117168020457029
157,1.0,0.0071501988996661115,0.570820689201355,50,0.847457627118644,0.8168774100977491,0.8243727598566307,0.9286253267577546,0.8464042899549937,0.0,0.0,0.0,0.005985337309539318,0.0053940825164318085,0.004028682131320238
158,1.0,0.007113070209451689,0.5874831676483154,50,0.847457627118644,0.8164924506387922,0.8141321044546851,0.9361518975271097,0.8476347959605504,0.0,0.0,0.0,0.005700273904949427,0.005497019272297621,0.004047336056828499
159,1.0,0.007075800511128927,0.5744214057922363,50,0.847457627118644,0.7923076923076923,0.7772657450076804,0.9315306463014442,0.8460234680573665,0.0,0.0,0.0,0.005382720846682787,0.005319712217897177,0.0038781880866736174
160,1.0,0.0070383923520322,0.5399276614189148,52,0.8813559322033898,0.828601209089014,0.8038914490527395,0.950237981222701,0.8778240637686691,0.0,0.0,0.0,0.005113376770168543,0.005114962346851826,0.003682766342535615
161,1.0,0.007000848288959491,0.5663638710975647,52,0.8813559322033898,0.828601209089014,0.8038914490527395,0.9503685806741834,0.8778240637686691,0.0,0.0,0.0,0.005003221798688173,0.004984627012163401,0.0034229482989758253
162,1.0,0.006963170887997639,0.5536205768585205,51,0.864406779661017,0.8057379612257661,0.7931387608806965,0.9456338323061583,0.8626458803701467,0.0,0.0,0.0,0.004996909759938717,0.004774453118443489,0.003103475086390972
163,1.0,0.006925362724346952,0.5343078970909119,51,0.864406779661017,0.8057379612257661,0.7931387608806965,0.9450134849116173,0.8626458803701467,0.0,0.0,0.0,0.005117680877447128,0.004665587563067675,0.002886948175728321
164,1.0,0.006887426382145193,0.5450652837753296,51,0.864406779661017,0.8057379612257661,0.7931387608806965,0.9419076019245799,0.8626458803701467,0.0,0.0,0.0,0.005241140257567167,0.004490921273827553,0.0026230078656226397
165,1.0,0.006849364454290958,0.542168378829956,51,0.864406779661017,0.8057379612257661,0.7931387608806965,0.9360881525567434,0.8626458803701467,0.0,0.0,0.0,0.005354257766157389,0.004327080212533474,0.0024367771111428738
166,1.0,0.006811179542266458,0.5805287957191467,51,0.864406779661017,0.8057379612257661,0.7931387608806965,0.9218797614383353,0.8626458803701467,0.0,0.0,0.0,0.0054108742624521255,0.004235950298607349,0.0023896237835288048
167,1.0,0.006772874255959703,0.549635648727417,51,0.864406779661017,0.8057379612257661,0.7931387608806965,0.9281640826632338,0.8626458803701467,0.0,0.0,0.0,0.005418185144662857,0.004141966812312603,0.002406696556136012
168,1.0,0.006734451213486133,0.5443271994590759,50,0.847457627118644,0.7851335656213706,0.7823860727086535,0.9196761548204672,0.8480481899249985,0.0,0.0,0.0,0.00544174388051033,0.004023685585707426,0.0024121112655848265
169,1.0,0.006695913041009662,0.5275158882141113,50,0.847457627118644,0.7851335656213706,0.7823860727086535,0.9183680872984779,0.8480481899249985,0.0,0.0,0.0,0.005472260992974043,0.0038723063189536333,0.0024091238155961037
170,1.0,0.006657262372563185,0.531984806060791,50,0.847457627118644,0.7851335656213706,0.7823860727086535,0.9247783437087342,0.8480481899249985,0.0,0.0,0.0,0.005427634343504906,0.003743306500837207,0.002466499339789152
171,1.0,0.006618501849868548,0.5318909883499146,50,0.847457627118644,0.7851335656213706,0.7823860727086535,0.9267321529630528,0.8480481899249985,0.0,0.0,0.0,0.005423282273113728,0.003660081885755062,0.002460798015818
172,1.0,0.006579634122155991,0.5421242713928223,50,0.847457627118644,0.8076473234367971,0.8090117767537123,0.9284625956951933,0.8502344518401611,0.0,0.0,0.0,0.005476390942931175,0.003590199863538146,0.0024787834845483303
173,1.0,0.006540661845983073,0.5392669439315796,49,0.8305084745762712,0.7940705128205128,0.7982590885816693,0.9209256598900063,0.8327221860060843,0.0,0.0,0.0,0.005470748525112867,0.003489761147648096,0.0024999056477099657
174,1.0,0.0065015876850531016,0.5307921171188354,51,0.864406779661017,0.8214878922982778,0.830005120327701,0.9071862866429928,0.866611547471407,0.0,0.0,0.0,0.005435840226709843,0.0034477468580007553,0.002501593204215169
175,1.0,0.006462414310033072,0.524943470954895,50,0.847457627118644,0.8079625292740046,0.819252432155658,0.9146304553774843,0.8490321385570065,0.0,0.0,0.0,0.005387092474848032,0.0033144031185656786,0.0025606488343328238
176,1.0,0.0064231443983711325,0.5379809141159058,50,0.847457627118644,0.8079625292740046,0.819252432155658,0.9080937455300783,0.8490321385570065,0.0,0.0,0.0,0.005387196317315102,0.0032740281894803047,0.0026070615276694298
177,1.0,0.006383780634113578,0.5230012536048889,50,0.847457627118644,0.8079625292740046,0.819252432155658,0.9217621182816429,0.8490321385570065,0.0,0.0,0.0,0.005351269617676735,0.0032556885853409767,0.00268534361384809
178,1.0,0.006344325707721409,0.5198763608932495,50,0.847457627118644,0.8079625292740046,0.819252432155658,0.9340633428069761,0.8490321385570065,0.0,0.0,0.0,0.0052924370393157005,0.0032471725717186928,0.0027667086105793715
179,1.0,0.006304782315886434,0.5446780920028687,51,0.864406779661017,0.8407598499061913,0.8248847926267281,0.943009405233514,0.8635362673704964,0.0,0.0,0.0,0.005556423217058182,0.003285490907728672,0.002960936399176717
180,1.0,0.0062651531613469565,0.5238510370254517,50,0.847457627118644,0.8164924506387922,0.8141321044546851,0.9354849074713251,0.8476347959605504,0.0,0.0,0.0,0.00580441253259778,0.0033639203757047653,0.003167299320921302
181,1.0,0.00622544095270305,0.5269567370414734,50,0.847457627118644,0.8168218869705717,0.819252432155658,0.927582085901271,0.8471926956454312,0.0,0.0,0.0,0.006168037187308073,0.0034809778444468975,0.0033938062842935324
182,1.0,0.006185648404231421,0.5403326153755188,51,0.864406779661017,0.830005120327701,0.830005120327701,0.9373174458064102,0.864406779661017,0.0,0.0,0.0,0.005890246480703354,0.003456858452409506,0.003813674906268716
183,1.0,0.0061457782356999025,0.5699821710586548,49,0.8305084745762712,0.7785547785547786,0.7613927291346646,0.9381196995798015,0.8291256765833037,0.0,0.0,0.0,0.005410786718130112,0.00343029061332345,0.004236377775669098
184,1.0,0.006105833172181549,0.5381980538368225,50,0.847457627118644,0.7923076923076923,0.7772657450076804,0.9412929552997465,0.8460234680573665,0.0,0.0,0.0,0.005002077203243971,0.0036941079888492823,0.004612992517650127
185,1.0,0.006065815943868391,0.5498879551887512,51,0.864406779661017,0.8057379612257661,0.7931387608806965,0.9415629644831682,0.8626458803701467,0.0,0.0,0.0,0.004673043731600046,0.0038237059488892555,0.004925957880914211
186,1.0,0.006025729285884828,0.5547991991043091,51,0.864406779661017,0.7835623678646934,0.7613927291346646,0.9456053284576204,0.855560432866306,0.0,0.0,0.0,0.0044234455563127995,0.004091036040335894,0.005186652299016714
187,1.0,0.005985575938100685,0.5573681592941284,51,0.864406779661017,0.7832518735744541,0.7665130568356374,0.946440750345674,0.8545454545454546,0.0,0.0,0.0,0.004506709519773722,0.0042039938271045685,0.005317189730703831
188,1.0,0.005945358644943944,0.5470898747444153,51,0.864406779661017,0.7751710654936462,0.7665130568356374,0.9442589103030529,0.8567026194144839,0.0,0.0,0.0,0.0045264787040650845,0.0043074809946119785,0.005524931475520134
189,1.0,0.005905080155213171,0.5397242307662964,49,0.8305084745762712,0.7434935656991172,0.7398873527905786,0.934092883159097,0.8265364907067706,0.0,0.0,0.0,0.004609584808349609,0.004645228385925293,0.005855979397892952
190,1.0,0.005864743221889634,0.5546998977661133,50,0.847457627118644,0.7847067153205164,0.7875064004096263,0.9298893428774583,0.8467985293072364,0.0,0.0,0.0,0.005212620832026005,0.0045492155477404594,0.005832051858305931
191,1.0,0.005824350601949144,0.5322425365447998,50,0.847457627118644,0.7847067153205164,0.7875064004096263,0.92945815738685,0.8467985293072364,0.0,0.0,0.0,0.0058357203379273415,0.0046229492872953415,0.00592042738571763
192,1.0,0.0057839050561736185,0.533017635345459,51,0.864406779661017,0.7982590885816693,0.7982590885816693,0.9285760928375529,0.864406779661017,0.0,0.0,0.0,0.006570768542587757,0.004619398154318333,0.005906004924327135
193,1.0,0.005743409348962387,0.5375648736953735,50,0.847457627118644,0.7847067153205164,0.7875064004096263,0.9251198716393962,0.8467985293072364,0.0,0.0,0.0,0.0069976309314370155,0.004603625275194645,0.005951638799160719
194,1.0,0.005702866248143243,0.5390639305114746,49,0.8305084745762712,0.7716333845366105,0.7716333845366105,0.9232883698078944,0.8305084745762712,0.0,0.0,0.0,0.007083176169544458,0.004963123705238104,0.006226050667464733
195,1.0,0.005662278524783272,0.5287588834762573,50,0.847457627118644,0.7847067153205164,0.7875064004096263,0.9334880833183039,0.8467985293072364,0.0,0.0,0.0,0.006944573484361172,0.005319095216691494,0.006634509190917015
196,1.0,0.005621648952999453,0.5286508202552795,49,0.8305084745762712,0.7434935656991172,0.7398873527905786,0.9194818103986185,0.8265364907067706,0.0,0.0,0.0,0.006832142360508442,0.005602768622338772,0.0069709662348032
197,1.0,0.005580980309769044,0.5266847610473633,50,0.847457627118644,0.7847067153205164,0.7875064004096263,0.9180975598632645,0.8467985293072364,0.0,0.0,0.0,0.007161836605519056,0.00575752230361104,0.0069483318366110325
198,1.0,0.005540275374739791,0.5347191095352173,49,0.8305084745762712,0.7717261904761905,0.7665130568356374,0.9253225080899105,0.8314618644067797,0.0,0.0,0.0,0.00764022022485733,0.00616234727203846,0.007124141324311495
199,1.0,0.0054995369300399315,0.5216922760009766,49,0.8305084745762712,0.7717261904761905,0.7665130568356374,0.9255925172733322,0.8314618644067797,0.0,0.0,0.0,0.00800199992954731,0.006373988464474678,0.0072582680732011795
200,1.0,0.005458767760088046,0.5247490406036377,50,0.847457627118644,0.7851335656213706,0.7823860727086535,0.9265419545555368,0.8480481899249985,0.0,0.0,0.0,0.008513644337654114,0.00649241404607892,0.007280989550054073
201,1.0,0.0054179706514027445,0.5181044936180115,50,0.847457627118644,0.7847067153205164,0.7875064004096263,0.9189542300747734,0.8467985293072364,0.0,0.0,0.0,0.008783020079135895,0.006521718110889196,0.007367514073848724
202,1.0,0.005377148392412213,0.521892249584198,50,0.847457627118644,0.7847067153205164,0.7875064004096263,0.8981085882613895,0.8467985293072364,0.0,0.0,0.0,0.008930969052016735,0.0065360595472157,0.0074980189092457294
203,1.0,0.005336303773263628,0.5176819562911987,49,0.8305084745762712,0.7712842712842712,0.7767537122375833,0.9031009077698382,0.8292244478685157,0.0,0.0,0.0,0.009246530011296272,0.006609906908124685,0.007594075985252857
204,1.0,0.005295439585632452,0.5394341349601746,49,0.8305084745762712,0.7440392432770482,0.7347670250896057,0.9137255877493567,0.8279734553375521,0.0,0.0,0.0,0.009554133750498295,0.0069899666123092175,0.007850238122045994
205,1.0,0.005254558622531626,0.5140137672424316,49,0.8305084745762712,0.7440392432770482,0.7347670250896057,0.9179203177505385,0.8279734553375521,0.0,0.0,0.0,0.009729298762977123,0.0068810004740953445,0.00802493467926979
206,1.0,0.005213663678120677,0.5502121448516846,49,0.8305084745762712,0.7440392432770482,0.7347670250896057,0.9294156607399392,0.8279734553375521,0.0,0.0,0.0,0.009740404784679413,0.006942772306501865,0.007965121418237686
207,1.0,0.005172757547514729,0.5223766565322876,50,0.847457627118644,0.757020757020757,0.7506400409626216,0.933340381557699,0.8441050474948779,0.0,0.0,0.0,0.009793194942176342,0.0069447779096663,0.007861698977649212
208,1.0,0.0051318430265934745,0.5289202928543091,50,0.847457627118644,0.757020757020757,0.7506400409626216,0.9291373595278518,0.8441050474948779,0.0,0.0,0.0,0.00984226819127798,0.006653185468167067,0.007701036985963583
209,1.0,0.005090922911810069,0.5212641954421997,49,0.8305084745762712,0.7440392432770482,0.7347670250896057,0.9288673503444302,0.8279734553375521,0.0,0.0,0.0,0.009884721599519253,0.006361607927829027,0.00760329095646739
210,1.0,0.005050000000000001,0.5152640342712402,49,0.8305084745762712,0.7440392432770482,0.7347670250896057,0.9275338884846525,0.8279734553375521,0.0,0.0,0.0,0.009884284809231758,0.006118742283433676,0.007535024080425501
211,1.0,0.005009077088189933,0.516188383102417,49,0.8305084745762712,0.7440392432770482,0.7347670250896057,0.9270021621464745,0.8279734553375521,0.0,0.0,0.0,0.009695062413811684,0.005910658277571201,0.007505191024392843
212,1.0,0.004968156973406526,0.5239414572715759,48,0.8135593220338984,0.7307692307692308,0.7188940092165899,0.9194019996227127,0.8116036505867015,0.0,0.0,0.0,0.009305174462497234,0.0059952097944915295,0.007525037042796612
213,1.0,0.0049272424524852716,0.5117805004119873,48,0.8135593220338984,0.7307692307692308,0.7188940092165899,0.9159670267480114,0.8116036505867015,0.0,0.0,0.0,0.008982951752841473,0.006038944702595472,0.007533749099820852
214,1.0,0.004886336321879326,0.5345841646194458,48,0.8135593220338984,0.7307692307692308,0.7188940092165899,0.9151652912264118,0.8116036505867015,0.0,0.0,0.0,0.008915984071791172,0.005999239627271891,0.007487121503800154
215,1.0,0.004845441377468376,0.5491794347763062,48,0.8135593220338984,0.7305657305657306,0.7240143369175627,0.9055703775567951,0.8104757765774715,0.0,0.0,0.0,0.008971230126917362,0.005882792640477419,0.007381292525678873
216,1.0,0.004804560414367551,0.5313552618026733,47,0.7966101694915254,0.7172370015580819,0.7132616487455197,0.9061285347363445,0.7930323519602195,0.0,0.0,0.0,0.009070612490177155,0.005907170940190554,0.007344902493059635
217,1.0,0.004763696226736375,0.5571146011352539,48,0.8135593220338984,0.7305657305657306,0.7240143369175627,0.9183768975789349,0.8104757765774715,0.0,0.0,0.0,0.009196117520332336,0.0060175214894115925,0.007353400811553001
218,1.0,0.0047228516075877875,0.5396889448165894,48,0.8135593220338984,0.7305657305657306,0.7240143369175627,0.9097469687452708,0.8104757765774715,0.0,0.0,0.0,0.009545148350298405,0.005833042785525322,0.007190377917140722
219,1.0,0.004682029348597257,0.5218809247016907,50,0.847457627118644,0.7851335656213706,0.7823860727086535,0.911633405266682,0.8480481899249985,0.0,0.0,0.0,0.009819411672651768,0.005748322233557701,0.0070619783364236355
220,1.0,0.004641232239911956,0.5235328674316406,50,0.847457627118644,0.7851335656213706,0.7823860727086535,0.9108316697450821,0.8480481899249985,0.0,0.0,0.0,0.010117308236658573,0.005554010160267353,0.006922524888068438
221,1.0,0.00460046306996007,0.5144565105438232,50,0.847457627118644,0.7851335656213706,0.7823860727086535,0.911633405266682,0.8480481899249985,0.0,0.0,0.0,0.010298226960003376,0.0052779801189899445,0.006846397649496794
222,1.0,0.00455972462526021,0.5163208246231079,50,0.847457627118644,0.7851335656213706,0.7823860727086535,0.9100636205899363,0.8480481899249985,0.0,0.0,0.0,0.010542738251388073,0.00513287540525198,0.006741295102983713
223,1.0,0.0045190196902309574,0.5263217687606812,50,0.847457627118644,0.7851335656213706,0.7823860727086535,0.8967113814312455,0.8480481899249985,0.0,0.0,0.0,0.010635258629918098,0.005090541206300259,0.006743482779711485
224,1.0,0.00447835104700055,0.5152763724327087,49,0.8305084745762712,0.7440392432770482,0.7347670250896057,0.8944621686557169,0.8279734553375521,0.0,0.0,0.0,0.010717998258769512,0.0050544836558401585,0.006738518364727497
225,1.0,0.004437721475216731,0.524548351764679,48,0.8135593220338984,0.6969772774650824,0.6871479774705581,0.9115660325337744,0.8059422732428106,0.0,0.0,0.0,0.010549330152571201,0.005013961810618639,0.006724725477397442
226,1.0,0.00439713375185676,0.5196020007133484,48,0.8135593220338984,0.6969772774650824,0.6871479774705581,0.9114857035060769,0.8059422732428106,0.0,0.0,0.0,0.010189276188611984,0.005205365363508463,0.006723904050886631
227,1.0,0.004356590651037616,0.5490737557411194,49,0.8305084745762712,0.7440392432770482,0.7347670250896057,0.9133254973662445,0.8279734553375521,0.0,0.0,0.0,0.009749531745910645,0.005346763879060745,0.006590623874217272
228,1.0,0.004316094943826382,0.5318405032157898,49,0.8305084745762712,0.7440392432770482,0.7347670250896057,0.9163427592969189,0.8279734553375521,0.0,0.0,0.0,0.009408615529537201,0.005542797967791557,0.006485659629106522
229,1.0,0.0042756493980508565,0.5359516739845276,50,0.847457627118644,0.7851335656213706,0.7823860727086535,0.9177099075231503,0.8480481899249985,0.0,0.0,0.0,0.009413779713213444,0.005921750795096159,0.006333263590931892
230,1.0,0.0042352567781103675,0.5145885944366455,51,0.864406779661017,0.7982590885816693,0.7982590885816693,0.9225203206527485,0.864406779661017,0.0,0.0,0.0,0.008972223848104477,0.006026134360581636,0.006175779737532139
231,1.0,0.004194919844786831,0.534284770488739,50,0.847457627118644,0.7851335656213706,0.7823860727086535,0.9206551324547929,0.8480481899249985,0.0,0.0,0.0,0.00849785003811121,0.006255391985177994,0.006020600441843271
232,1.0,0.004154641355056057,0.525780200958252,50,0.847457627118644,0.7851335656213706,0.7823860727086535,0.9186339504675667,0.8480481899249985,0.0,0.0,0.0,0.008197597227990627,0.006511949934065342,0.005969565827399492
233,1.0,0.004114424061899316,0.5213133096694946,50,0.847457627118644,0.7851335656213706,0.7823860727086535,0.9200010986937981,0.8480481899249985,0.0,0.0,0.0,0.00845086295157671,0.00653810566291213,0.005824386142194271
234,1.0,0.004074270714115174,0.5229098796844482,49,0.8305084745762712,0.7717261904761905,0.7665130568356374,0.9203177505384637,0.8314618644067797,0.0,0.0,0.0,0.008685754612088203,0.006619196850806475,0.005725475028157234
235,1.0,0.004034184056131611,0.524402379989624,48,0.8135593220338984,0.7307692307692308,0.7188940092165899,0.9192460058334423,0.8116036505867015,0.0,0.0,0.0,0.008465887978672981,0.006677526980638504,0.005810173694044352
236,1.0,0.003994166827818454,0.5305414199829102,48,0.8135593220338984,0.7307692307692308,0.7188940092165899,0.9201954431156469,0.8116036505867015,0.0,0.0,0.0,0.008468925021588802,0.006792580708861351,0.0059190550819039345
237,1.0,0.003954221764300101,0.5132715702056885,48,0.8135593220338984,0.7307692307692308,0.7188940092165899,0.9163764456633726,0.8116036505867015,0.0,0.0,0.0,0.008544707670807838,0.0068539902567863464,0.006041102577000856
238,1.0,0.003914351595768582,0.5293281078338623,48,0.8135593220338984,0.7307692307692308,0.7188940092165899,0.9155747101417729,0.8116036505867015,0.0,0.0,0.0,0.00855686329305172,0.006936155259609222,0.006187622435390949
239,1.0,0.0038745590472969507,0.5252159833908081,49,0.8305084745762712,0.7440392432770482,0.7347670250896057,0.9197103594387125,0.8279734553375521,0.0,0.0,0.0,0.008416435681283474,0.007125727832317352,0.006458704825490713
240,1.0,0.0038348468386530444,0.5225062370300293,48,0.8135593220338984,0.6969772774650824,0.6871479774705581,0.9228079503970844,0.8059422732428106,0.0,0.0,0.0,0.008428926579654217,0.007294959854334593,0.006669424474239349
241,1.0,0.0037952176841135675,0.5246688723564148,48,0.8135593220338984,0.6969772774650824,0.6871479774705581,0.9243357566787109,0.8059422732428106,0.0,0.0,0.0,0.008693205192685127,0.0074531142599880695,0.0066085802391171455
242,1.0,0.0037556742922785925,0.5191246271133423,48,0.8135593220338984,0.6969772774650824,0.6871479774705581,0.9255888895107911,0.8059422732428106,0.0,0.0,0.0,0.008956987410783768,0.007564705330878496,0.006579133216291666
243,1.0,0.003716219365886423,0.530371367931366,48,0.8135593220338984,0.6969772774650824,0.6871479774705581,0.9256775105671539,0.8059422732428106,0.0,0.0,0.0,0.009247919544577599,0.007588997017592192,0.006471735425293446
244,1.0,0.0036768556016288706,0.5115499496459961,48,0.8135593220338984,0.6969772774650824,0.6871479774705581,0.9232077816543011,0.8059422732428106,0.0,0.0,0.0,0.009504696354269981,0.007608382496982813,0.006375513970851898
245,1.0,0.00363758568996693,0.5147107243537903,47,0.7966101694915254,0.7172370015580819,0.7132616487455197,0.9252312957745895,0.7930323519602195,0.0,0.0,0.0,0.009711488150060177,0.007589575834572315,0.006252442020922899
246,1.0,0.0035984123149469,0.5206220149993896,47,0.7966101694915254,0.7172370015580819,0.7132616487455197,0.9236698031265093,0.7930323519602195,0.0,0.0,0.0,0.009822509251534939,0.007704876363277435,0.006213628686964512
247,1.0,0.003559338154016929,0.5176819562911987,48,0.8135593220338984,0.7305657305657306,0.7240143369175627,0.9240875140705361,0.8104757765774715,0.0,0.0,0.0,0.00985402800142765,0.007771749049425125,0.006153186317533255
248,1.0,0.003520365877844012,0.5147749185562134,48,0.8135593220338984,0.7307692307692308,0.7188940092165899,0.9214205903509808,0.8116036505867015,0.0,0.0,0.0,0.009858361445367336,0.007843858562409878,0.006065321154892445
249,1.0,0.0034814981501314545,0.5153635740280151,48,0.8135593220338984,0.7307692307692308,0.7188940092165899,0.9203234513081712,0.8116036505867015,0.0,0.0,0.0,0.009800249710679054,0.007950970903038979,0.005996340420097113
250,1.0,0.0034427376274368173,0.5128399729728699,47,0.7966101694915254,0.7171717171717172,0.703020993343574,0.9239061259434774,0.7949508118999645,0.0,0.0,0.0,0.009729400277137756,0.008054855279624462,0.00593827199190855
251,1.0,0.003404086958990339,0.5239417552947998,47,0.7966101694915254,0.7171717171717172,0.703020993343574,0.9241761351268991,0.7949508118999645,0.0,0.0,0.0,0.009605287574231625,0.008231377229094505,0.005948631092905998
252,1.0,0.003365548786513867,0.5235395431518555,47,0.7966101694915254,0.7171717171717172,0.703020993343574,0.9226400368166073,0.7949508118999645,0.0,0.0,0.0,0.009529710747301579,0.008397776633501053,0.0059679290279746056
253,1.0,0.003327125744040297,0.5162278413772583,47,0.7966101694915254,0.7171717171717172,0.703020993343574,0.9211039385063154,0.7949508118999645,0.0,0.0,0.0,0.009459649212658405,0.008571622893214226,0.006034190766513348
